video_name,frame,Knee,Hip,Ankle
P02_Med_Front_1,28,-13.170305939690678,-8.39059023144577,86.03370288928153
P02_Med_Front_1,29,-10.793720459343973,-8.442938191908524,84.67292695091277
P02_Med_Front_1,30,-7.898016750482384,-8.175099364478768,86.56543747818048
P02_Med_Front_1,31,-4.776294798254469,-7.505223565548789,-87.5591053817453
P02_Med_Front_1,32,-2.2620940500804636,-6.68025288255015,-78.56374530003973
P02_Med_Front_1,33,-0.8792656720183061,-6.085729378200853,-68.55579239129418
P02_Med_Front_1,34,-0.5930973649779219,-5.930790005588307,-61.31873907261607
P02_Med_Front_1,35,-0.9407602510639776,-6.100001371894336,-59.77152612506134
P02_Med_Front_1,36,-1.2924285767087156,-6.2835045593294865,-63.13953521780286
P02_Med_Front_1,37,-1.28940504800957,-6.284378700019403,-67.87577853263056
P02_Med_Front_1,38,-1.0587964212699603,-6.142578127805763,-71.36774581524855
P02_Med_Front_1,39,-0.8736026595282453,-5.958650572824467,-73.62871379628197
P02_Med_Front_1,40,-0.9361329709060726,-5.815704359527558,-75.18141028539918
P02_Med_Front_1,41,-1.4748917884235766,-5.841504972346854,-76.24070311202462
P02_Med_Front_1,42,-2.5568498938575317,-6.134030709942323,-76.9280838783545
P02_Med_Front_1,43,-3.9026305169303726,-6.605128597490449,-76.73940512568154
P02_Med_Front_1,44,-5.152711101713464,-6.989197249956447,-75.35637370071103
P02_Med_Front_1,45,-6.155348106126667,-7.061668212140148,-73.93016574958554
P02_Med_Front_1,46,-6.9034122894310315,-6.8141151459821,-73.90231103570528
P02_Med_Front_1,47,-7.397644203855066,-6.427409303927703,-75.7787254614791
P02_Med_Front_1,48,-7.585490505851965,-6.096948406681662,-80.26221797522706
P02_Med_Front_1,49,-7.388385961917379,-5.836930152115428,-88.77261298494477
P02_Med_Front_1,50,-6.932177670780419,-5.511837397804072,79.89140619125675
P02_Med_Front_1,51,-6.5297161881976535,-5.097668663273566,71.70072488180631
P02_Med_Front_1,52,-6.243151026626322,-4.750158020785079,69.47487242815248
P02_Med_Front_1,53,-5.869372375622447,-4.599469133511718,71.86257915711369
P02_Med_Front_1,54,-5.45556464860897,-4.659403677629115,77.17023105462363
P02_Med_Front_1,55,-5.410183968350111,-4.912346020803909,82.90079454990885
P02_Med_Front_1,56,-6.022597881776761,-5.332371460430153,86.6803531303768
P02_Med_Front_1,57,-7.225356160279603,-5.869357613470584,88.2319438534744
P02_Med_Front_1,58,-8.876873815664794,-6.5062692215041125,87.98479216042307
P02_Med_Front_1,59,-10.680475658807211,-7.232488747937083,86.40146871520272
P02_Med_Front_1,60,-11.77312358209494,-7.911319978056611,84.90846002498333
P02_Med_Front_1,61,-11.338771352494064,-8.281643495457843,85.17449898365311
P02_Med_Front_1,62,-9.585765448586699,-8.206380001412725,87.66391453582287
P02_Med_Front_1,63,-7.35772138379096,-7.8589194306142645,-87.9970335425769
P02_Med_Front_1,64,-5.314600606601971,-7.482424703660826,-82.586057270682
P02_Med_Front_1,65,-3.7101599312982216,-7.055170092661655,-77.74024058191853
P02_Med_Front_1,66,-2.4451113763218473,-6.3966404663739524,-74.79617889806556
