video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c
P11_Med_Front_1,1,0,0.0,0.0,0.0,1787.32,597.465,0.825496,1807.86,589.24,0.899516,1816.41,614.125,0.807902,1816.26,626.558,0.422522,1770.83,597.527,0.89038,1766.56,626.541,0.781459,1758.25,647.128,0.563623,1799.59,647.216,0.914037,1804.08,647.199,0.933242,1804.04,684.646,0.867673,1803.88,734.196,0.815881,1778.96,647.215,0.932316,1778.97,688.784,0.857407,1779.02,738.256,0.848786,0.0,0.0,0.0,0.0,0.0,0.0,1803.73,576.919,0.408809,1774.89,580.797,0.563617,1779.01,742.428,0.645046,1774.99,738.519,0.662812,1779.13,742.508,0.80438,1807.95,742.337,0.505523,1808.1,738.303,0.508125,1803.81,738.442,0.75194
P11_Med_Front_1,1,1,1368.5,518.836,0.571777,1372.5,543.462,0.937185,1360.28,543.463,0.854859,1347.92,560.144,0.689275,1347.94,576.729,0.548822,1372.89,543.469,0.901609,1377.05,568.364,0.706064,1376.96,576.697,0.618596,1364.5,584.961,0.854444,1356.16,581.062,0.857892,1352.03,614.257,0.837808,1364.46,647.288,0.850246,1372.59,584.982,0.877936,1372.49,618.23,0.789237,1372.48,647.32,0.836013,1368.43,514.805,0.506108,1368.65,514.771,0.54353,1368.41,518.743,0.416285,1372.74,518.647,0.589643,1364.39,659.658,0.600519,1372.54,655.543,0.618852,1372.5,651.345,0.730923,1356.14,659.608,0.597706,1356.11,655.591,0.595581,1364.38,651.352,0.665299
P11_Med_Front_1,2,0,0.0,0.0,0.0,1787.34,593.414,0.824406,1807.86,589.188,0.907621,1816.39,614.111,0.805584,1816.34,626.489,0.443027,1770.87,597.405,0.886968,1770.54,622.422,0.787897,1766.46,643.218,0.549498,1799.6,647.168,0.92395,1804.06,647.146,0.939685,1804.06,684.578,0.880216,1803.91,730.196,0.820936,1779.0,647.184,0.944778,1778.96,688.779,0.865075,1779.09,734.332,0.845333,0.0,0.0,0.0,1774.75,581.029,0.0566385,1803.73,576.807,0.38559,1774.94,576.908,0.612403,1775.05,742.397,0.670154,1774.92,738.495,0.691217,1783.13,742.441,0.80568,1803.96,738.493,0.505602,1808.04,734.344,0.505817,1803.84,738.384,0.754734
P11_Med_Front_1,2,1,1368.67,522.794,0.375248,1372.5,543.486,0.911343,1372.56,543.526,0.86565,1372.62,568.392,0.619531,1372.67,576.665,0.463869,1368.57,543.48,0.839653,1372.65,568.346,0.549991,1372.7,576.639,0.408923,1364.44,584.994,0.835651,1364.48,584.978,0.833668,1364.4,618.211,0.813428,1368.52,647.305,0.821354,1364.36,581.155,0.825506,1368.41,618.241,0.76594,1368.55,647.317,0.801663,1372.55,518.696,0.314722,1372.53,514.795,0.333189,1372.59,518.798,0.442363,1372.57,518.729,0.512392,1368.47,655.517,0.574903,1368.66,651.515,0.567731,1368.59,651.402,0.702992,1364.37,659.637,0.534772,1364.41,655.534,0.542469,1364.49,651.432,0.644749
P11_Med_Front_1,3,0,1774.9,589.318,0.0503694,1791.39,597.544,0.81568,1807.89,593.297,0.890284,1820.47,614.132,0.79381,1816.38,626.489,0.420204,1770.91,597.534,0.886788,1770.51,622.457,0.783692,1762.37,643.197,0.512329,1799.55,647.165,0.901267,1804.05,647.163,0.920108,1804.0,684.554,0.87636,1803.84,730.161,0.818304,1778.95,647.168,0.935059,1778.96,688.689,0.854945,1779.04,734.304,0.837011,0.0,0.0,0.0,1774.69,585.016,0.0556794,1803.81,580.722,0.381428,1774.96,580.815,0.601687,1775.04,742.366,0.636926,1774.9,738.45,0.656739,1779.16,742.446,0.787279,1803.94,738.458,0.485217,1808.0,734.3,0.490109,1803.74,738.364,0.749377
P11_Med_Front_1,3,1,1372.68,522.838,0.37169,1368.63,543.437,0.884857,1368.64,543.476,0.873233,1372.58,564.344,0.687361,1376.75,572.664,0.534919,1368.52,543.434,0.824044,1372.56,564.298,0.466189,1372.79,572.614,0.343932,1364.39,584.995,0.836053,1364.45,584.964,0.841151,1364.44,618.222,0.801129,1368.42,647.324,0.789743,1360.37,581.15,0.817211,1368.45,618.241,0.761819,1368.48,647.307,0.757524,1372.65,518.637,0.376007,1372.67,514.776,0.261732,1372.53,518.723,0.543437,1372.53,518.655,0.320277,1368.52,655.49,0.557224,1372.55,651.482,0.536974,1368.48,651.446,0.65038,1364.36,659.65,0.53563,1364.4,655.539,0.541873,1364.35,655.457,0.618087
P11_Med_Front_1,4,0,0.0,0.0,0.0,1791.41,597.517,0.81729,1807.92,593.277,0.885448,1820.5,614.109,0.797916,1820.41,626.471,0.445173,1770.88,597.488,0.885534,1770.52,622.393,0.77527,1762.46,643.22,0.512422,1799.6,647.132,0.913907,1807.83,647.115,0.928856,1807.84,684.479,0.884923,1803.95,726.041,0.819762,1778.99,647.143,0.937353,1779.01,688.683,0.862057,1779.08,734.245,0.838443,0.0,0.0,0.0,0.0,0.0,0.0,1803.81,576.917,0.406628,1774.96,580.794,0.563839,1779.09,738.392,0.590489,1775.04,738.339,0.611601,1779.18,742.409,0.792621,1807.98,738.323,0.526136,1808.14,734.194,0.526445,1803.87,734.356,0.749775
P11_Med_Front_1,4,1,1372.72,522.868,0.271247,1372.5,543.454,0.910486,1372.76,543.506,0.914403,1372.88,568.383,0.717614,1377.02,576.616,0.519593,1364.4,543.469,0.836422,1364.36,564.323,0.439478,1364.47,576.527,0.29887,1368.42,584.991,0.858208,1368.65,584.993,0.871091,1368.54,618.221,0.823135,1368.52,647.347,0.810918,1360.25,581.127,0.83261,1364.38,618.213,0.766235,1364.47,647.331,0.765266,1372.78,518.685,0.246732,1372.6,518.71,0.170519,1372.73,518.805,0.546822,1368.6,518.675,0.380434,1368.49,655.507,0.553123,1368.65,651.477,0.540313,1364.48,651.443,0.666218,1368.45,659.684,0.532902,1368.49,655.551,0.540763,1364.43,655.493,0.640847
P11_Med_Front_1,5,0,0.0,0.0,0.0,1787.37,597.533,0.824892,1807.9,593.277,0.893816,1820.49,614.168,0.807545,1816.42,622.422,0.48943,1770.82,597.517,0.884283,1766.64,626.471,0.771918,1762.38,647.153,0.57568,1799.57,647.18,0.910813,1804.05,647.158,0.931634,1804.06,684.539,0.890131,1803.96,730.141,0.829709,1778.97,647.188,0.936619,1779.03,688.71,0.859498,1779.1,734.27,0.836045,0.0,0.0,0.0,0.0,0.0,0.0,1803.77,576.918,0.439568,1774.93,580.791,0.581061,1779.12,738.452,0.612374,1778.97,738.35,0.629317,1779.19,742.426,0.783892,1808.0,738.399,0.53366,1808.16,734.286,0.533951,1803.87,738.356,0.776062
P11_Med_Front_1,5,1,1372.79,522.779,0.18275,1368.67,543.376,0.887998,1372.92,543.441,0.903693,1376.89,564.252,0.713916,1380.94,576.735,0.504486,1356.16,543.376,0.823824,1347.95,564.271,0.444414,1347.93,576.757,0.303517,1364.49,581.114,0.863896,1372.6,581.139,0.887491,1372.53,618.142,0.818779,1368.63,647.232,0.796652,1352.05,581.022,0.857814,1360.22,614.302,0.753125,1360.31,647.215,0.72147,1372.89,518.635,0.159681,1372.53,514.807,0.096438,1372.82,518.729,0.544185,1368.48,518.669,0.361566,1364.47,651.411,0.497868,1368.53,647.458,0.492328,1360.28,647.445,0.622619,1368.6,655.462,0.517295,1372.51,651.463,0.531133,1364.5,651.465,0.632748
