video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c,person_height
P10_Med_Front_1,72,0,1372.65,543.586,0.397512,1372.9,560.243,0.918952,1364.49,560.16,0.794881,1343.96,585.06,0.858803,1343.82,614.212,0.885671,1385.17,560.169,0.802553,1405.76,584.968,0.850264,1405.8,613.907,0.89356,1376.7,614.182,0.950489,1372.58,614.158,0.947755,1372.49,655.587,0.806705,1368.63,692.879,0.766527,1380.96,614.184,0.914679,1376.88,659.701,0.85515,1376.68,696.983,0.847863,1372.75,543.451,0.290551,1372.75,543.396,0.350127,1372.77,543.524,0.44235,1372.9,543.405,0.570559,1372.76,709.214,0.659231,1376.73,705.268,0.682807,1372.88,705.16,0.748123,1368.46,705.242,0.570619,1364.42,705.151,0.576139,1368.63,701.159,0.648213,132.78355531088937
P10_Med_Front_1,73,0,0.0,0.0,0.0,1372.84,568.354,0.912597,1393.42,564.338,0.817621,1405.87,585.173,0.867801,1405.9,614.016,0.883302,1352.03,568.392,0.827697,1343.91,593.329,0.800297,1343.88,618.218,0.805498,1376.71,614.193,0.947781,1381.09,614.21,0.927643,1377.07,659.638,0.8622,1376.69,701.169,0.848404,1368.63,614.181,0.884737,1372.52,659.65,0.799579,1368.62,696.992,0.749994,0.0,0.0,0.0,0.0,0.0,0.0,1376.97,543.417,0.567453,1364.49,543.551,0.588172,1372.58,709.231,0.506427,1368.6,701.205,0.505972,1368.59,709.192,0.672506,1376.79,709.365,0.615723,1376.91,709.307,0.618623,1372.82,709.294,0.782312,137.84997446862297
P10_Med_Front_1,74,0,0.0,0.0,0.0,1372.78,568.362,0.922914,1389.38,564.318,0.825949,1405.8,585.214,0.893471,1405.95,614.091,0.90518,1351.97,568.419,0.848649,1343.96,593.362,0.809173,1347.82,614.269,0.795079,1376.68,614.189,0.962478,1381.05,614.219,0.947378,1381.06,655.555,0.857147,1376.82,701.063,0.838141,1368.61,614.167,0.898492,1372.47,659.604,0.803608,1368.65,696.888,0.765783,0.0,0.0,0.0,0.0,0.0,0.0,1376.91,543.435,0.633944,1364.44,543.571,0.620893,1372.58,705.287,0.504309,1368.62,701.091,0.518064,1368.62,705.326,0.6802,1376.9,709.266,0.599118,1377.03,705.349,0.591138,1376.73,705.353,0.775184,137.3206052455348
P10_Med_Front_1,75,0,0.0,0.0,0.0,1372.78,564.376,0.922209,1393.46,564.257,0.833197,1405.85,585.178,0.88997,1405.86,613.97,0.877689,1347.97,568.388,0.858674,1343.91,593.405,0.821738,1343.95,618.228,0.786501,1376.68,614.192,0.954464,1381.14,614.218,0.929441,1381.13,655.532,0.852121,1376.85,701.026,0.82963,1368.54,614.169,0.889429,1372.45,655.594,0.804235,1372.46,696.913,0.790299,0.0,0.0,0.0,0.0,0.0,0.0,1376.95,543.408,0.618524,1364.41,543.541,0.637892,1368.6,705.314,0.541826,1368.45,701.15,0.559512,1372.51,709.178,0.716432,1376.81,709.313,0.578119,1376.96,705.351,0.565279,1376.78,705.33,0.763174,137.7739142980267
P10_Med_Front_1,76,0,0.0,0.0,0.0,1372.78,568.417,0.929879,1393.45,568.363,0.832502,1405.86,589.197,0.880699,1405.95,614.076,0.878645,1348.0,568.438,0.851775,1343.86,597.411,0.819614,1343.95,618.263,0.770946,1372.88,614.274,0.93286,1381.07,614.302,0.910371,1381.07,659.624,0.83869,1376.69,701.168,0.851801,1368.42,614.238,0.849822,1368.54,659.607,0.788436,1368.49,696.995,0.757545,0.0,0.0,0.0,0.0,0.0,0.0,1376.96,543.449,0.613662,1364.46,543.574,0.588177,1372.61,709.266,0.50481,1368.61,705.125,0.506941,1364.52,709.225,0.664242,1376.96,709.423,0.660265,1377.02,709.376,0.657374,1372.79,709.311,0.790073,133.8583789868979
P10_Med_Front_1,77,0,0.0,0.0,0.0,1372.84,572.425,0.931269,1389.29,568.528,0.818025,1405.8,589.232,0.827059,1405.79,613.9,0.822483,1356.12,572.494,0.822754,1343.93,597.427,0.758241,1343.96,618.315,0.748918,1372.92,618.204,0.90967,1381.01,618.194,0.894978,1377.0,663.826,0.848659,1372.78,705.175,0.85609,1368.6,618.17,0.83812,1372.57,663.723,0.796395,1372.47,701.14,0.759383,0.0,0.0,0.0,0.0,0.0,0.0,1376.95,543.598,0.598938,1368.48,543.697,0.562913,1372.83,709.34,0.519458,1372.7,705.274,0.514072,1368.63,709.281,0.660113,1376.87,709.501,0.653134,1376.84,709.46,0.651049,1372.64,709.379,0.772373,137.6407741514119
P10_Med_Front_1,78,0,1372.74,547.741,0.0862603,1372.87,572.516,0.932024,1385.13,572.503,0.806952,1405.73,593.355,0.756489,1405.7,613.985,0.723057,1360.35,572.583,0.796919,1347.87,597.516,0.665683,1347.92,618.272,0.623679,1372.92,618.32,0.889485,1377.05,618.303,0.887816,1376.76,663.873,0.836342,1372.66,705.145,0.836155,1372.56,618.279,0.821987,1372.67,663.789,0.803837,1372.54,701.147,0.757316,1377.06,543.645,0.0525845,1372.57,547.683,0.0567371,1376.93,543.689,0.571939,1368.56,543.73,0.544061,1376.77,709.368,0.560013,1372.87,705.305,0.546352,1372.5,709.243,0.648559,1376.84,709.495,0.650642,1376.75,709.464,0.648428,1372.5,709.329,0.740279,133.22687815902609
P10_Med_Front_1,79,0,0.0,0.0,0.0,1372.82,572.521,0.952267,1389.36,572.527,0.843848,1405.83,597.45,0.863139,1405.8,614.113,0.843573,1352.06,572.636,0.864703,1343.85,601.554,0.804546,1343.91,618.152,0.72071,1372.85,618.282,0.910898,1380.96,618.299,0.904414,1377.01,667.851,0.850387,1372.79,705.158,0.847126,1368.42,618.218,0.825349,1368.61,663.767,0.790992,1368.62,701.127,0.767308,0.0,0.0,0.0,0.0,0.0,0.0,1376.97,543.685,0.627645,1364.48,547.556,0.613343,1372.68,709.342,0.542613,1372.54,705.277,0.538312,1368.6,709.29,0.67242,1376.81,709.491,0.631328,1376.82,709.443,0.633529,1372.65,709.379,0.752438,133.66206290866526
P10_Med_Front_1,80,0,0.0,0.0,0.0,1372.81,572.52,0.948761,1389.39,572.503,0.845248,1405.89,597.447,0.870651,1405.82,614.042,0.837184,1351.99,572.64,0.867315,1343.82,601.587,0.810146,1343.87,618.279,0.715852,1372.87,618.327,0.906667,1381.03,618.342,0.891132,1377.12,667.896,0.852081,1372.88,705.135,0.867174,1368.44,618.277,0.820826,1372.45,663.804,0.789355,1372.47,701.147,0.763288,0.0,0.0,0.0,0.0,0.0,0.0,1376.96,543.663,0.668553,1364.42,547.56,0.635224,1372.68,709.347,0.539447,1372.52,705.299,0.53444,1368.66,709.3,0.669519,1376.81,709.487,0.62917,1376.86,709.429,0.631986,1372.75,709.378,0.78165,133.65563034904287
P10_Med_Front_1,81,0,0.0,0.0,0.0,1372.79,572.546,0.954631,1389.33,572.527,0.846604,1405.88,597.526,0.871708,1405.7,614.056,0.813855,1352.04,572.671,0.874836,1343.8,597.529,0.820867,1343.92,618.265,0.741982,1372.83,618.309,0.917846,1380.94,618.338,0.911418,1377.06,667.901,0.869957,1372.88,705.159,0.870468,1368.43,618.245,0.836859,1368.57,663.783,0.80326,1368.63,701.122,0.768874,0.0,0.0,0.0,0.0,0.0,0.0,1376.93,543.736,0.616151,1364.4,547.627,0.621842,1372.65,709.324,0.544345,1372.52,705.29,0.54403,1368.63,709.28,0.68632,1376.82,709.475,0.641965,1376.87,709.42,0.640798,1372.77,709.373,0.786567,133.64823202721382
